Id   |Name                                 |!|Country                                   |Sponsor                                                              |Host                                                    |Distance  |Latency
4183 |Gurgaon                              |+|India                                     |Tripleplay Broadband Pvt Ltd                                         |speedtestggn.tripleplay.in:8080                         |5022476.4 |0
26028|Ghaziabad                            |+|India                                     |Praction Networks                                                    |ggn.speedtest.praction.in:8080                          |5022476.4 |0
17198|Gurugram                             |+|India                                     |Ultranet Infotech Solution Pvt Ltd                                   |speedtestgurugram.ultranet.co.in:8080                   |5023255.0 |0
25032|New Delhi                            |+|India                                     |Cybercity Extreme Broadband Pvt. Ltd.                                |st1.ccebroadband.com:8080                               |5024436.6 |0
26059|New Delhi                            |+|India                                     |Malik Cable & Broadband                                              |speedtest5.iaxntelecom.com:8080                         |5024436.6 |0
9214 |New Delhi                            |+|India                                     |ACT Fibernet                                                         |speedtestdelhi.actcorp.in:8080                          |5026228.1 |0
1827 |New Delhi                            |+|India                                     |Vodafone India                                                       |speedtestdel.vodafone.ind.in:8080                       |5026228.1 |0
9930 |New Delhi                            |+|India                                     |Bharti Airtel Ltd                                                    |speedtestggn1.airtel.in:8080                            |5026228.1 |0
5727 |New Delhi                            |+|India                                     |Excitel                                                              |speedtest.del.excitel.in:8080                           |5026228.1 |0
9428 |New Delhi                            |+|India                                     |Hathway Cable and Datacom Ltd                                        |del-speed.hathway.com:8080                              |5026228.1 |0
10952|New Delhi                            |+|India                                     |GIGATEL NETWORKS PRIVATE LIMITED                                     |speedtest.gigatel.in:8080                               |5026228.1 |0
20414|New Delhi                            |+|India                                     |Softech Infosol Pvt Ltd                                              |delhi.softechinfosol.com:8080                           |5026228.1 |0
17782|New Delhi                            |+|India                                     |Zapbytes FiberNet                                                    |speedtest1.zapbytes.in:8080                             |5026228.1 |0
16475|New Delhi                            |+|India                                     |Weebo Networks Pvt Ltd                                               |sp1.weebo.in:8080                                       |5026228.1 |0
10839|New Delhi                            |+|India                                     |Alphanet Broadband Pvt. Ltd.                                         |sp1.alphanetbroadband.com:8080                          |5026228.1 |0
17714|New Delhi                            |+|India                                     |JDM Broadband                                                        |sp1.jdmbroadband.com:8080                               |5026228.1 |0
17013|New Delhi                            |+|India                                     |Sai Networks                                                         |exnetdel.speedtest.bhaukaalbaba.com:8080                |5026228.1 |0
15797|New Delhi                            |+|India                                     |Extreme IX                                                           |speedtest.del.extreme-ix.org:8080                       |5026228.1 |0
10193|Noida                                |+|India                                     |Powernet Communications Pvt. Ltd.                                    |spnoi.pcpli.net:8080                                    |5026228.1 |0
11876|New Delhi                            |+|India                                     |OneBroadband                                                         |in2delhi.in2cable.com:8080                              |5026228.1 |0
8882 |New Delhi                            |+|India                                     |Den Networks Ltd                                                     |sp1.denbroadband.in:8080                                |5026228.1 |0
24546|New Delhi                            |+|India                                     |MNR Broadband Service Pvt. Ltd                                       |speedtest.mnrbroadband.com:8080                         |5026228.1 |0
7236 |New Delhi                            |+|India                                     |iForce Networks                                                      |speed.iforcenetworks.co.in:8080                         |5026228.1 |0
7382 |New Delhi                            |+|India                                     |Star Broadband Services (I) Pvt Ltd                                  |speedtest.ditscentre.in:8080                            |5026228.1 |0
15992|New Delhi                            |+|India                                     |GEOCITY NETWORK SOLUTIONS PVT LTD                                    |test.geocity.co.in:8080                                 |5026228.1 |0
16007|New Delhi                            |+|India                                     |DAKSH BROADBAND SERVICES PVT LTD                                     |speedtest.dakshbroadband.com:8080                       |5026228.1 |0
10801|New Delhi                            |+|India                                     |Nexgtech Net Solutions Pvt Ltd                                       |sp.nexgtechsolution.com:8080                            |5026228.1 |0
25616|New Delhi                            |+|India                                     |Netplus Broadband Services Pvt. Ltd.                                 |speedtestdelhi.netplus.co.in:8080                       |5026228.1 |0
10444|New Delhi                            |+|India                                     |Tripleplay Broadband Pvt Ltd                                         |speedtestdelhi.tripleplay.in:8080                       |5026228.1 |0
26027|New Delhi                            |+|India                                     |Praction Networks                                                    |del.speedtest.praction.in:8080                          |5026228.1 |0
25443|New Delhi                            |+|India                                     |DDC Broadband P Ltd                                                  |speedtest.quadplay.in:8080                              |5026228.1 |0
19082|Delhi                                |+|India                                     |Airtel Broadband                                                     |speedtestdel.airtelbroadband.in:8080                    |5026228.1 |0
21242|New Delhi                            |+|India                                     |VMO Broadband                                                        |speed.vmobroadband.com:8080                             |5026228.1 |0
12497|New Delhi                            |+|India                                     |YMS NETWORKS PVT LTD                                                 |sp1.yms.net.in:8080                                     |5026228.1 |0
8906 |New Delhi                            |+|India                                     |Gigantic Infotel Pvt Ltd                                             |speedtest.gtel.in:8080                                  |5026228.1 |0
15028|New Delhi                            |+|India                                     |Spectra                                                              |speedtest.spectra.co:8080                               |5026228.1 |0
5715 |New Delhi                            |+|India                                     |Powernet Communications Pvt. Ltd.                                    |spdel.pcpli.net:8080                                    |5035176.5 |0
16191|Ghaziabad                            |+|India                                     |Suraj Networks Pvt Ltd                                               |st.surajnetwork.com:8080                                |5035176.5 |0
23376|Ghaziabad                            |+|India                                     |Netway Internet Pvt. Ltd.                                            |netway.speedtest.bhaukaalbaba.com:8080                  |5035176.5 |0
10446|Ghaziabad                            |+|India                                     |Tripleplay Broadband Pvt Ltd                                         |speedtestgzb.tripleplay.in:8080                         |5035176.5 |0
13173|Noida                                |+|India                                     |Ultranet Services Pvt. Ltd.                                          |speedtest.ultranet.co.in:8080                           |5035683.2 |0
8220 |Noida                                |+|India                                     |RINetworks                                                           |speedtest.timbl.co.in:8080                              |5035683.2 |0
7075 |Noida                                |+|India                                     |FusionNet                                                            |speedtestn.fusionnet.in:8080                            |5035683.2 |0
13167|Noida                                |+|India                                     |Anjani Broadband Solutions Pvt Ltd.                                  |speedtestnoida.zeonet.co.in:8080                        |5035683.2 |0
10020|Gurgaon                              |+|India                                     |Powernet Communications Pvt. Ltd.                                    |spgur.pcpli.net:8080                                    |5035683.2 |0
23518|Noida                                |+|India                                     |Perfect Internet Pvt. Ltd                                            |st1.perfectinternet.in:8080                             |5035683.2 |0
9895 |Noida                                |+|India                                     |HOSTDIME INDIA                                                       |ost.hostdime.in:8080                                    |5035683.2 |0
26411|Noida                                |+|India                                     |Esto Internet                                                        |stdel.estointernet.in:8080                              |5035683.2 |0
12384|Noida                                |+|India                                     |Precious Netcom Pvt. Ltd.                                            |sp1.preciousnetcom.in:8080                              |5035683.2 |0
8795 |Noida                                |+|India                                     |Tripleplay Broadband Pvt Ltd                                         |speedtestnoida.tripleplay.in:8080                       |5035683.2 |0
9770 |Noida                                |+|India                                     |Den Networks Ltd                                                     |noida1.denbroadband.in:8080                             |5035683.2 |0
24158|Noida                                |+|India                                     |Jio                                                                  |speeddlh1.jioconnect.com:8080                           |5043368.0 |0
22665|Greater Noida West                   |+|India                                     |Cityline Networks Pvt Ltd                                            |st.citylinenetworks.com:8080                            |5045141.1 |0
20641|Patan                                |+|India                                     |EXPLORE WORLD INFRANET PVT LTD                                       |sp1.exploreworldinfranet.com:8080                       |5045567.5 |0
17983|Faridabad                            |+|India                                     |Praction Networks                                                    |del.speedtest.praction.in:8080                          |5046187.4 |0
10326|Faridabad                            |+|India                                     |Powernet Communications Pvt. Ltd.                                    |spfar.pcpli.net:8080                                    |5046187.4 |0
12444|Faridabad                            |+|India                                     |IAXN Digital                                                         |speedtest1.axntechnologies.in:8080                      |5046187.4 |0
10445|Faridabad                            |+|India                                     |Tripleplay Broadband Pvt Ltd                                         |speedtestfbd.tripleplay.in:8080                         |5046187.4 |0
14457|Faridabad                            |+|India                                     |SIS DATA                                                             |speedtest.airinfo.co.in:8080                            |5047831.5 |0
24844|Juba                                 | |South Sudan                               |MTN South Sudan                                                      |speedtest1.mtn-ssd.com:8080                             |5056161.5 |0
16723|Jaipur                               |+|India                                     |Speed4Net                                                            |speedtest.stplnet.com:8080                              |5056628.3 |0
18681|Jaipur                               |+|India                                     |Spiderlink Networks Pvt. Ltd.                                        |speedtest.spiderlink.in:8080                            |5056628.3 |0
13114|Jaipur                               |+|India                                     |EVERDATA TECHNOLOGIES PVT. LTD.                                      |speedtest.everdata.com:8080                             |5056628.3 |0
23370|Jaipur                               |+|India                                     |ISPArrow Broadband                                                   |ookla.isparrow.com:8080                                 |5056628.3 |0
22967|Jaipur                               |+|India                                     |Vodafone India                                                       |ooklatestjaipur.live.vodafone.in:8080                   |5056628.3 |0
26214|Jaipur                               |+|India                                     |B FIBERNET                                                           |speedtest.bfibernet.com:8080                            |5056628.3 |0
10203|Jaipur                               |+|India                                     |Jio                                                                  |speedjpr1.jioconnect.com:8080                           |5056628.3 |0
24630|Bamako                               |+|Mali                                      |Orange Mali SA                                                       |assouma.orangemali.net:8080                             |5064437.0 |0
21823|Bamako                               |+|Mali                                      |MALITEL                                                              |mondebit.sotelma.ml:8080                                |5064437.0 |0
25811|Gautam Budh Nagar                    |+|India                                     |Shiv Nadar University                                                |sp2.snu.in:8080                                         |5073861.6 |0
10696|Rajkot                               |+|India                                     |ExcoGitate Technologies Pvt. Ltd.                                    |speedtest.excogitatesoftware.com:8080                   |5082637.4 |0
7595 |Rajkot                               |+|India                                     |Ishan Netsol Pvt Ltd                                                 |speedtest1.ishangroup.in:8080                           |5082637.4 |0
18119|Rajkot                               |+|India                                     |Charotar Broadband                                                   |speedtest.rajkot.charotarbroadband.in:8080              |5082637.4 |0
16708|Rajkot                               |+|India                                     |PLUSNET COMMUNICATION                                                |speedtest.rajkot.plusnet.co.in:8080                     |5083588.1 |0
15375|Udaipur                              |+|India                                     |Den Networks ltd                                                     |udaipur1.denbroadband.in:8080                           |5093268.1 |0
18841|Udaipur                              |+|India                                     |Prompt Infracom                                                      |speedtest.promptinfracom.com:8080                       |5093268.1 |0
23471|Udaipur                              |+|India                                     |Multinet Udaipur                                                     |sp2.multinetudaipur.com:8080                            |5093268.1 |0
8279 |Junagadh                             |+|India                                     |Ishan Netsol Pvt. Ltd.                                               |speedtest1.ishannetsol.com:8080                         |5127278.6 |0
26241|Benin                                |+|Nigeria                                   |Airtel Nigeria Benin                                                 |speedtest3.ng.airtel.com:8080                           |5139102.5 |0
18182|Haldwani                             |+|India                                     |In Broadband Pvt. Ltd.                                               |inbbhaldwani.speedtest.bhaukaalbaba.com:8080            |5142982.0 |0
4066 |Ahmedabad                            |+|India                                     |Vodafone India                                                       |speedtestahm.vodafone.ind.in:8080                       |5144196.2 |0
16273|Ahmedabad                            |+|India                                     |GTPL Broadband Pvt Ltd                                               |speedtest-abd01.gtpl.net:8080                           |5144196.2 |0
18782|Ahmedabad                            |+|India                                     |NIKHIL PANCHAL                                                       |speedtest.oceanicnet.in:8080                            |5144196.2 |0
6328 |Ahemdabad                            |+|India                                     |ISHAN Netsol Pvt Ltd                                                 |speedtest1.ishancloud.com:8080                          |5144196.2 |0
6460 |Ahmedabad                            |+|India                                     |YOU Broadband India Pvt. Ltd.                                        |sp1-ahm.youbroadband.in:8080                            |5144196.2 |0
12953|Ahmedabad                            |+|India                                     |Dishawaves Infonet Pvt. Ltd.                                         |speedtest.hosting4sme.in:8080                           |5144196.2 |0
26045|Ahmedabad                            |+|India                                     |Maahi Telecom                                                        |maahi.ganeshcable.net:8080                              |5144196.2 |0
19452|Ahmedabad                            |+|India                                     |JTM Internet Pvt Ltd                                                 |sp1.jtminternet.com:8080                                |5144196.2 |0
10197|Ahmedabad                            |+|India                                     |Jio                                                                  |speedahm1.jioconnect.com:8080                           |5144196.2 |0
20774|Ahmedabad                            |+|India                                     |N-Tek Broadband Pvt Ltd                                              |ntek.ganeshcable.net:8080                               |5144196.2 |0
14822|Ahmedabad                            |+|India                                     |BlazeNet Ltd.                                                        |st.blazenet.biz:8080                                    |5144226.6 |0
14621|Ahmedabad                            |+|India                                     |Charotar Broadband                                                   |speedtest.amd.charotarbroadband.in:8080                 |5144226.6 |0
23146|Ust-Kut                              |+|Russian Federation                        |OOO"Svyaz"                                                           |speedtest.60500.ru:8080                                 |5159299.0 |0
26140|Ojota                                |+|Nigeria                                   |MTN NIGERIA COMMUNICATIONS LTD                                       |speedtestoj.mtnonline.com:8080                          |5185593.1 |0
19175|Lekki                                |+|Nigeria                                   |Cobranet                                                             |speedtest.cobranet.ng:8080                              |5190905.8 |0
17337|Lagos                                |+|Nigeria                                   |Vodacom Nigeria                                                      |ookla1.vodacom.com.ng:8080                              |5191095.3 |0
24684|Agra                                 |+|India                                     |Vodafone Idea Ltd                                                    |ooklatestagra.live.vodafone.in:8080                     |5191784.9 |0
24187|Agra                                 |+|India                                     |Panchsheel Broadband                                                 |st1.panchsheelbroadband.com:8080                        |5191784.9 |0
9730 |Lagos                                |+|Nigeria                                   |Ngcom                                                                |sp1.ngcomworld.com:8080                                 |5192221.1 |0
17779|Kota                                 |+|India                                     |Kappa Internet Services Pvt. Ltd.                                    |speedtest.kappa.net.in:8080                             |5194841.6 |0
2180 |Lagos                                |+|Nigeria                                   |IS INTERNETSOLUTIONS LTD                                             |speedtest.isnigeria.com.ng:8080                         |5199944.8 |0
3132 |Lagos                                |+|Nigeria                                   |Airtel Nigeria                                                       |speedtest1.ng.airtel.com:8080                           |5199944.8 |0
8616 |Lagos                                |+|Nigeria                                   |Netcom Africa Ltd                                                    |speedtest.netcomafrica.com:8080                         |5199944.8 |0
2617 |Lagos                                |+|Nigeria                                   |MainOne Cable                                                        |speed.ngn.mainonecable.com:8080                         |5199944.8 |0
15278|Lagos                                |+|Nigeria                                   |Airtel Nigeria Limited                                               |speedtest2.ng.airtel.com:8080                           |5199944.8 |0
6537 |Lagos                                |+|Nigeria                                   |Smile Communications Nig. Ltd                                        |speedtest.smile.com.ng:8080                             |5199944.8 |0
7698 |Lagos                                |+|Nigeria                                   |KKONTech                                                             |speedtest1.kkontech.com:8080                            |5199944.8 |0
6618 |Lagos                                |+|Nigeria                                   |ipNX Nigeria Ltd                                                     |speedtest1.ipnxnigeria.net:8080                         |5199944.8 |0
3939 |Lagos                                |+|Nigeria                                   |MTN NIGERIA COMMUNICATIONS LTD                                       |mtnspeedtest1.mtnonline.com:8080                        |5199944.8 |0
12942|Lagos                                |+|Nigeria                                   |Internet Solutions Nigeria                                           |speedtest.isn.ng:8080                                   |5199944.8 |0
8632 |Lagos                                |+|Nigeria                                   |VDT Communications Limited                                           |speedtest.vdtcomms.com:8080                             |5199944.8 |0
23557|Lagos                                |+|Nigeria                                   |Globacom Nigeria Limited                                             |speedtest.gloworld.com:8080                             |5199944.8 |0
4306 |Lagos                                |+|Nigeria                                   |Spectranet Limited                                                   |speedtest1.spectranet.com.ng:8080                       |5199944.8 |0
11687|Anand                                |+|India                                     |Elecon Information Technology Ltd.                                   |ookla.eleconinfotech.net:8080                           |5208877.9 |0
16358|Anand                                |+|India                                     |UNIFY NextG Services (Powered by UCPL)                               |speedtest.unifydot.com:8080                             |5208877.9 |0
22541|Borsad                               |+|India                                     |Maxcon Solution Pvt .Ltd                                             |speedtest.maxconsolution.com:8080                       |5216686.9 |0
7307 |Bhavnagar                            |+|India                                     |Sanchar Telenetwork Pvt. Ltd.                                        |sp1.sancharonline.net:8080                              |5220588.8 |0
12349|Banswara                             |+|India                                     |GOLDY DIGINET PVT LTD                                                |speedtestu.gdpl.in:8080                                 |5229720.7 |0
15792|Cotonou                              |+|Benin                                     |MTN BENIN                                                            |myspeedtest.mtn.bj:8080                                 |5243293.0 |0
12856|Cotonou                              |+|Benin                                     |ISOCEL SA                                                            |speedtest.isoceltelecom.net:8080                        |5243293.0 |0
9858 |Cotonou                              |+|Benin                                     |4G LTE Benin Telecoms                                                |crsf.bj:8080                                            |5243293.0 |0
6453 |Vadodara                             |+|India                                     |YOU Broadband India Pvt Ltd.                                         |sp1-vad.youbroadband.in:8080                            |5247190.2 |0
16923|Vadodara                             |+|India                                     |Ucom Digital Pvt Ltd.                                                |speedtest.ucomdigital.com:8080                          |5247190.2 |0
16464|Vadodara                             |+|India                                     |NEXTECH BROADBAND PVT LTD                                            |nextech.hosting4sme.in:8080                             |5247190.2 |0
8634 |Yaounde                              |+|Cameroon                                  |CAMTEL                                                               |speedtest.camtel.cm:8080                                |5253178.6 |0
22962|Mirny                                |+|Russian Federation                        |Svyaz Energo LLC                                                     |st2.sv-en.ru:8080                                       |5262185.0 |0
17209|Douala                               | |CM                                        |Orange Cameroun                                                      |speedtest1.orange.cm:8080                               |5271948.6 |0
8905 |Douala                               |+|Cameroon                                  |MTN Cameroon                                                         |dla-sp1.mtncameroon.net:8080                            |5271948.6 |0
21950|Gwalior                              |+|India                                     |Pc Care Airway Infratel Pvt. Ltd.                                    |speedtest.airwaybroadband.com:8080                      |5278908.8 |0
20394|Gwalior                              |+|India                                     |Airline Internet solutions India Pvt. Ltd.                           |speedtest.aisipl.com:8080                               |5278908.8 |0
5558 |Angarsk                              |+|Russian Federation                        |Astra                                                                |st1.astra-mir.ru:8080                                   |5285338.8 |0
16065|Angarsk                              |+|Russian Federation                        |RTA Telecom                                                          |speedtest.rta-net.ru:8080                               |5285338.8 |0
14792|Angarsk                              |+|Russian Federation                        |PAKETA                                                               |st1.raketa-net.ru:8080                                  |5288288.4 |0
21753|Sandhiyer                            |+|India                                     |HARIOM CORPORATION                                                   |speedtest-sayan.qcpl.in:8080                            |5302689.7 |0
19122|Baliya                               |+|Nepal                                     |Reliant Techno Networking Pvt. Ltd.                                  |speedtest.reliant.net.np:8080                           |5306627.6 |0
7057 |Lome                                 |+|Togo                                      |TOGO TELECOM                                                         |sp1.togotelecom.tg:8080                                 |5312960.5 |0
19304|Lomé                                 |+|Togo                                      |Togocel                                                              |tgcspeedtest.togocel.tg:8080                            |5312960.5 |0
17139|Lomé                                 | |TG                                        |Canalbox Togo                                                        |speedtest.lom.tg.canalbox.net:8080                      |5312960.5 |0
6068 |Surat                                |+|India                                     |YOU Broadband India Pvt. Ltd, Surat                                  |sp1-srt.youbroadband.in:8080                            |5316354.2 |0
6649 |Surat                                |+|India                                     |Airlink communication Pvt. Ltd.                                      |sp1.airlinkcpl.com:8080                                 |5316354.2 |0
7543 |Surat                                |+|India                                     |HATHWAY CABLE & DATACOM LTD.                                         |116.74.100.7:8080                                       |5316354.2 |0
7507 |Surat                                |+|India                                     |SOFTNET NETWORK                                                      |ookla.softnetbroadband.com:8080                         |5316354.2 |0
6767 |Surat                                |+|India                                     |CITY BROADBAND                                                       |sp1.ccsbroadband.com:8080                               |5316354.2 |0
7614 |Surat                                |+|India                                     |Ishan Netsol Pvt Ltd                                                 |speedtest1.ishangroup.com:8080                          |5316354.2 |0
16243|Shelekhov                            |+|Russian Federation                        |Alpari                                                               |speedtest.tv-alpari.ru:8080                             |5316990.8 |0
17334|Kamrej                               |+|India                                     |R-Link Internet Services                                             |sp1.rlink.co.in:8080                                    |5317063.6 |0
14797|Irkutsk                              |+|Russian Federation                        |Hi-Link                                                              |speedtest.hi-link.ru:8080                               |5323929.8 |0
25844|Irskutsk                             |+|Russian Federation                        |OOO IRCN                                                             |speedtest.bars-telecom.ru:8080                          |5323929.8 |0
14820|Irkutsk                              |+|Russian Federation                        |Orient-Telecom                                                       |speedtest.ortel.ru:8080                                 |5323929.8 |0
13563|Irkutsk                              |+|Russian Federation                        |Interfonica                                                          |speedtest.interfonica.ru:8080                           |5323935.6 |0
4279 |Irkutsk                              |+|Russian Federation                        |Rostelecom                                                           |irkutsk.speedtest.rt.ru:8080                            |5324792.9 |0
1894 |Irkutsk                              |+|Russian Federation                        |MTS                                                                  |speedtest-irk.mtsdv.ru:8080                             |5324792.9 |0
6440 |Irkutsk                              |+|Russian Federation                        |Beeline Irkutsk                                                      |194.186.138.14:8080                                     |5324792.9 |0
13953|Irkutsk                              |+|Russian Federation                        |JSC DSI                                                              |speedtest.irk.ru:8080                                   |5324792.9 |0
2636 |Irkutsk                              |+|Russian Federation                        |DOM.RU                                                               |speedtest.irkutsk.ertelecom.ru:8080                     |5324792.9 |0
9616 |Irkutsk                              |+|Russian Federation                        |Teleos-1                                                             |speed.irk.teleos.ru:8080                                |5324792.9 |0
18543|Irkutsk                              |+|Russian Federation                        |Baikal Teleport                                                      |speedtest.bteleport.ru:8080                             |5324792.9 |0
13061|Irkutsk                              |+|Russian Federation                        |ООО Регионтелеком                                                    |speed.regiontelekom.ru:8080                             |5324792.9 |0
3149 |Irkutsk                              |+|Russian Federation                        |Baikal-Telecom Ltd                                                   |st.baikal-telecom.net:8080                              |5324792.9 |0
4734 |Irkutsk                              |+|Russian Federation                        |Svyztranzit                                                          |acc.stranzit.ru:8080                                    |5324792.9 |0
4541 |Irkutsk                              |+|Russian Federation                        |CJSC Baikal TransTeleCom                                             |5.254.224.9:8080                                        |5324792.9 |0
19636|Irkutsk                              |+|Russian Federation                        |Orion telecom, Ltd                                                   |speedtest.irk.orionnet.ru:8080                          |5324792.9 |0
24615|Hardoi                               |+|India                                     |Dnet Broadband                                                       |sp2.dnetbroadband.com:8080                              |5325801.8 |0
1659 |St. John's, NL                       |+|Canada                                    |Eastlink                                                             |speedtest-nl.eastlink.ca:8080                           |5386475.2 |0
3845 |St. John's, NL                       |+|Canada                                    |Bell Aliant                                                          |speedtest-nl.bellaliant.net:8080                        |5386475.2 |0
22481|Vapi                                 |+|India                                     |Capture Network Systems Pvt Ltd                                      |speed.mycapture.net:8080                                |5387670.3 |0
17469|Indore                               |+|India                                     |Rackbank Datacenters Pvt. Ltd.                                       |speedtest.rackbank.com:8080                             |5395860.5 |0
17764|Indore                               |+|India                                     |Hathway cable & datacom LTD                                          |indorespd.hathway.com:8080                              |5395860.5 |0
3663 |Indore                               |+|India                                     |RAJESH PATEL NET SERVICES (P) LTD                                    |speedtest.rpnspl.com:8080                               |5395860.5 |0
10774|Indore                               |+|India                                     |Skynet Internet Broadband Private Limited                            |speed.skynetmp.com:8080                                 |5395860.5 |0
24717|Indore                               |+|India                                     |Vodafone India                                                       |ooklatestindore.live.vodafone.in:8080                   |5395860.5 |0
23506|Indore                               |+|India                                     |Winux                                                                |speedtest.winuxsolutions.in:8080                        |5395860.5 |0
9778 |Indore                               |+|India                                     |Auspice Infratel Pvt. Ltd.                                           |103.231.46.244:8080                                     |5395860.5 |0
14936|Indore                               |+|India                                     |Sharplink Wireless Solution Pvt Ltd                                  |slnet.in:8080                                           |5396070.5 |0
24154|Mbour                                |+|Senegal                                   |Sonatel                                                              |mondebit.orange.sn:8080                                 |5404808.3 |0
4331 |Dakar                                |+|Senegal                                   |TIGO                                                                 |speedtest.tigo.sn:8080                                  |5408974.5 |0
21286|Dakar                                |+|Senegal                                   |Sonatel                                                              |mondebit1.orange.sn:8080                                |5408974.5 |0
18232|Dakar                                |+|Senegal                                   |WAW Telecom                                                          |wawtelecom.sn:8080                                      |5408974.5 |0
3288 |Severobaykalsk                       |+|Russian Federation                        |LLC Ironnet                                                          |speedtest.ironnet.info:8080                             |5412426.0 |0
9847 |Kanpur                               |+|India                                     |Den Networks Ltd                                                     |kanpur1.denbroadband.in:8080                            |5413521.1 |0
9364 |Kanpur                               |+|India                                     |Renu Broadband                                                       |sp.renubroadband.com:8080                               |5413521.1 |0
24607|Kanpur                               |+|India                                     |Digiway Net Pvt Ltd                                                  |speedtest.digiwaynet.com:8080                           |5413521.1 |0
11055|Accra                                |+|Ghana                                     |Airteltigo Ghana                                                     |speedtest.tigo.com.gh:8080                              |5420157.7 |0
14494|Accra                                |+|Ghana                                     |Internet Solutions Ghana                                             |sp1.is.com.gh:8080                                      |5420161.6 |0
4065 |Lucknow                              |+|India                                     |Vodafone India                                                       |speedtestluc.vodafone.ind.in:8080                       |5424394.3 |0
3385 |Lucknow                              |+|India                                     |Sikka Broadband                                                      |speed.sikkanet.com:8080                                 |5424394.3 |0
13024|Lucknow                              |+|India                                     |Tachyon Communications                                               |mytachyon.net:8080                                      |5424394.3 |0
12888|Lucknow                              |+|India                                     |Apex Netcom India Private Limited                                    |speedtest.apexnetcom.in:8080                            |5424394.3 |0
20018|Lucknow                              |+|India                                     |Netvision                                                            |speedtest.mynetvision.com:8080                          |5424394.3 |0
13926|Lucknow                              |+|India                                     |Renu Broadband                                                       |splkh1.renubroadband.com:8080                           |5424394.3 |0
15648|Lucknow                              |+|India                                     |Pronoc Technologies Private Limited                                  |speedtest.pronoc.com:8080                               |5424394.3 |0
25364|Lucknow                              |+|India                                     |Arp Infonet Pvt Ltd                                                  |spd1.arpinfonet.in:8080                                 |5424394.3 |0
10102|Lucknow                              |+|India                                     |Jio                                                                  |speedlkn1.jioconnect.com:8080                           |5424394.3 |0
14343|Lucknow                              |+|India                                     |AEROCAST NETWORKS PVT LIMITED                                        |speedtest1.aerocast.in:8080                             |5426519.1 |0
1160 |Accra                                |+|Ghana                                     |Vodafone Ghana                                                       |speedtest.vodafone.com.gh:8080                          |5426913.6 |0
3917 |Accra                                |+|Ghana                                     |ZIPNET                                                               |speedtest1.myzipnet.com:8080                            |5426913.6 |0
11633|Accra                                |+|Ghana                                     |BusyInternet Ghana Ltd.                                              |speedtest.busy.com.gh:8080                              |5426913.6 |0
